game_id,espn_game_id,game_uid,season,season_type,date,week,home_away,winner,team_id,team_uid,team_city,team_name,team_abbr,team_full,team_color,team_color_alt,team_logo,team_order,team_score,team_record,pass_att,pass_cmp,pass_yds,pass_avg,pass_td,pass_int,pass_sacks,pass_sack_yds,pass_qbr,pass_rtg,rush_att,rush_yds,rush_avg,rush_td,rush_long,rec_total,rec_yds,rec_avg,rec_td,rec_long,rec_tgts,fum_total,fum_lost,fum_rec,def_tkl,def_solo_tkl,def_sacks,def_tfl,def_pd,def_qb_hts,def_td,int_total,int_yds,int_td,kick_ret_no,kick_ret_yds,kick_ret_avg,kick_ret_long,kick_ret_td,punt_ret_no,punt_ret_yds,punt_ret_avg,punt_ret_long,punt_ret_td,kick_fg_made,kick_fg_att,kick_fg_pct,kick_long,kick_xp_made,kick_xp_att,kick_pts,punt_no,punt_yds,punt_avg,punt_tb,punt_in_20,punt_long,first_downs,pass_1st_downs,rush_1st_downs,first_downs_from_penalties,third_down_conv,third_down_att,fourth_down_conv,fourth_down_att,total_plays,total_yards,yards_per_play,total_drives,redzone_att,redzone_conv,penalties,pen_yards,turnovers,def_sp_tds,possess_time,current,wallclockAvailable,guid,boxscoreMinutes,gameNote
2025_04_CIN_DEN,401772716,s:20~l:28~e:401772716,2025,2,2025-09-30T00:15Z,4,home,1,7,s:20~l:28~t:7,Denver,Broncos,DEN,Denver Broncos,0a2343,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,0,28,2-2,29,42,326,7.8,2,1,0,0,NA,97.9,38,186,4.9,2,16,29,326,11.2,2,28,42,NA,NA,NA,46,22,3,2,2,6,0,NA,NA,NA,2,58,29,29,0,3,24,8,13,0,0,0,0,0,4,4,4,4,199,49.8,2,1,62,29,17,11,1,8,14,0,1,80,512,6.4,10,4,3,7,72,1,0,37:58,TRUE,TRUE,51042145-e3c1-0694-ae0d-f720342ff8fc,TRUE,NA
2025_05_SF_LA,401772939,s:20~l:28~e:401772939,2025,2,2025-10-03T00:15Z,5,away,1,25,s:20~l:28~t:25,San Francisco,49ers,SF,San Francisco 49ers,aa0000,b3995d,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,1,26,4-1,33,49,333,7,2,0,1,9,NA,100.9,33,74,2.2,0,8,33,342,10.4,2,35,48,0,0,2,65,33,1,1,4,2,0,NA,NA,NA,4,73,18.3,38,0,1,0,0,0,0,4,4,100,59,2,2,14,4,168,42,0,2,50,27,19,6,2,7,18,3,3,83,407,4.9,11,5,2,8,44,0,0,40:04,TRUE,TRUE,985a261f-296c-c95c-32a5-addc4df75001,TRUE,NA
2025_05_SF_LA,401772939,s:20~l:28~e:401772939,2025,2,2025-10-03T00:15Z,5,home,0,14,s:20~l:28~t:14,Los Angeles,Rams,LA,Los Angeles Rams,003594,ffd100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,0,23,3-2,30,47,378,8.3,3,0,1,11,NA,111,16,78,4.9,0,20,30,389,13,3,38,46,2,2,0,89,51,1,3,5,10,0,NA,NA,NA,5,122,24.4,28,0,3,21,7,13,0,1,2,50,48,2,3,5,2,110,55,0,2,59,27,18,5,4,4,10,2,3,64,456,7.1,10,5,3,5,36,2,0,26:20,TRUE,TRUE,2e1473b2-e269-fd7a-1137-c1edacb85986,TRUE,NA
2025_05_MIN_CLE,401772633,s:20~l:28~e:401772633,2025,2,2025-10-05T13:30Z,5,away,1,16,s:20~l:28~t:16,Minnesota,Vikings,MIN,Minnesota Vikings,4f2683,ffc62f,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,1,21,3-2,26,35,252,7.7,2,0,3,16,NA,114.9,23,97,4.2,1,15,26,268,10.3,2,38,34,2,2,0,80,35,2,5,5,3,0,NA,NA,NA,4,102,25.5,27,0,3,15,5,12,0,0,1,0,0,3,3,3,5,286,57.2,0,2,77,20,14,4,2,3,9,0,0,61,349,5.7,12,2,2,7,50,2,0,29:31,TRUE,TRUE,3db556c9-ed76-a7a5-4ccb-a92fc6db4334,TRUE,NFL London Games
2025_05_MIN_CLE,401772633,s:20~l:28~e:401772633,2025,2,2025-10-05T13:30Z,5,home,0,5,s:20~l:28~t:5,Cleveland,Browns,CLE,Cleveland Browns,472a08,ff3c00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,0,17,1-4,19,33,182,5.8,2,0,2,8,NA,94.3,32,140,4.4,0,32,19,190,10,2,22,32,0,0,2,75,36,3,6,3,3,0,NA,NA,NA,3,78,26,26,0,3,31,10.3,16,0,1,1,100,31,2,2,5,8,360,45,1,2,57,17,9,8,0,3,15,3,3,67,322,4.8,12,3,2,10,78,0,0,30:29,TRUE,TRUE,539babc5-e5fb-753b-8ae1-c15032a91ef4,TRUE,NFL London Games
2025_05_HOU_BAL,401772743,s:20~l:28~e:401772743,2025,2,2025-10-05T17:00Z,5,away,1,34,s:20~l:28~t:34,Houston,Texans,HOU,Houston Texans,00143f,c41230,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,1,44,2-3,25,31,250,8.6,4,0,2,17,NA,142.1,33,167,5.1,1,30,25,267,10.7,4,47,31,NA,NA,NA,56,29,1,3,4,2,0,3,20,0,2,58,29,31,0,1,12,12,12,0,3,3,100,57,5,5,14,1,59,59,0,0,59,27,15,8,4,7,12,1,1,66,417,6.3,10,5,4,4,26,0,0,36:33,TRUE,TRUE,595690b3-2161-4913-a7a7-814af2fd2621,TRUE,NA
2025_05_HOU_BAL,401772743,s:20~l:28~e:401772743,2025,2,2025-10-05T17:00Z,5,home,0,33,s:20~l:28~t:33,Baltimore,Ravens,BAL,Baltimore Ravens,29126f,000000,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,0,10,1-4,14,20,163,9,0,3,1,16,NA,58.1,19,44,2.3,1,7,14,179,12.8,0,56,20,NA,NA,NA,82,39,2,5,0,4,0,NA,NA,NA,8,186,23.3,32,0,1,16,16,16,0,1,2,50,27,1,1,4,4,182,45.5,0,1,60,12,7,4,1,3,8,0,0,40,207,5.2,10,2,1,9,49,3,0,23:27,TRUE,TRUE,38248455-3da4-84e4-8090-98b5cc38ffdc,TRUE,NA
2025_05_MIA_CAR,401772852,s:20~l:28~e:401772852,2025,2,2025-10-05T17:00Z,5,away,0,15,s:20~l:28~t:15,Miami,Dolphins,MIA,Miami Dolphins,008e97,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,1,24,1-4,27,36,229,7.1,3,0,3,27,NA,122,14,19,1.4,0,6,27,256,9.5,3,46,34,0,0,1,73,36,3,3,2,8,0,1,7,0,5,122,24.4,40,0,3,29,9.7,15,0,1,1,100,43,3,3,6,6,312,52,0,3,61,15,13,2,0,5,13,1,1,53,248,4.7,10,3,2,9,64,0,0,28:46,TRUE,TRUE,af33088b-1e19-d27d-dbc0-354fd7151703,TRUE,NA
2025_05_MIA_CAR,401772852,s:20~l:28~e:401772852,2025,2,2025-10-05T17:00Z,5,home,1,29,s:20~l:28~t:29,Carolina,Panthers,CAR,Carolina Panthers,0085ca,000000,https://a.espncdn.com/i/teamlogos/nfl/500/car.png,0,27,2-3,19,30,179,6.6,2,1,3,19,NA,90.7,32,239,7.5,1,53,19,198,10.4,2,29,27,1,1,0,65,39,3,9,1,3,0,NA,NA,NA,5,113,22.6,24,0,NA,NA,NA,NA,NA,2,2,100,49,3,3,9,3,161,53.7,0,0,61,26,12,8,6,5,11,2,2,65,418,6.4,11,5,3,8,46,2,0,31:14,TRUE,TRUE,647c27bf-ab86-550e-5b83-91c29e73e4a9,TRUE,NA
2025_05_LV_IND,401772851,s:20~l:28~e:401772851,2025,2,2025-10-05T17:00Z,5,away,0,13,s:20~l:28~t:13,Las Vegas,Raiders,LV,Las Vegas Raiders,000000,a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,1,6,1-4,25,36,190,6.3,0,2,4,38,NA,63.2,25,106,4.2,0,12,25,228,9.1,0,33,36,NA,NA,NA,54,36,0,2,3,3,0,NA,NA,NA,4,100,25,26,0,1,8,8,8,0,2,3,66.7,37,0,0,6,2,30,15,0,0,30,22,12,6,4,8,14,1,2,65,296,4.6,9,4,0,6,65,2,0,33:25,TRUE,TRUE,b18540eb-6f2b-534c-e7f9-9bd930518da9,TRUE,NA
2025_05_LV_IND,401772851,s:20~l:28~e:401772851,2025,2,2025-10-05T17:00Z,5,home,1,11,s:20~l:28~t:11,Indianapolis,Colts,IND,Indianapolis Colts,003b75,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,0,40,4-1,21,32,221,6.9,2,0,0,0,NA,106.4,25,96,3.8,4,16,21,221,10.5,2,35,31,1,0,1,78,41,4,6,8,5,0,2,32,0,3,74,24.7,31,0,NA,NA,NA,NA,NA,0,0,0,0,2,2,1,2,101,50.5,0,2,56,24,12,9,3,8,10,0,0,57,317,5.6,8,6,6,9,77,0,0,26:35,TRUE,TRUE,582d14eb-da61-e505-cc40-d972a1b60ed1,TRUE,NA
2025_05_NYG_NO,401772744,s:20~l:28~e:401772744,2025,2,2025-10-05T17:00Z,5,away,0,19,s:20~l:28~t:19,New York,Giants,NYG,New York Giants,003c7f,c9243f,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,1,14,1-4,26,40,199,5.1,2,2,1,3,NA,73.1,29,136,4.7,0,20,26,202,7.8,2,18,39,3,3,0,66,43,0,7,3,1,0,NA,NA,NA,5,160,32,46,0,NA,NA,NA,NA,NA,0,0,0,0,2,2,2,2,75,37.5,0,2,40,23,10,11,2,3,10,3,5,70,335,4.8,10,4,2,8,95,5,0,31:50,TRUE,TRUE,378600ea-2397-8364-8399-b7c1606a49a7,TRUE,NA
2025_05_NYG_NO,401772744,s:20~l:28~e:401772744,2025,2,2025-10-05T17:00Z,5,home,1,18,s:20~l:28~t:18,New Orleans,Saints,NO,New Orleans Saints,d3bc8d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,0,26,1-4,22,32,244,7.9,1,0,0,0,NA,101.7,30,88,2.9,0,11,22,244,11.6,1,87,31,0,0,3,72,45,1,2,7,5,1,2,0,0,2,27,13.5,18,0,NA,NA,NA,NA,NA,4,6,66.7,53,2,2,14,2,83,41.5,0,0,51,18,10,5,3,7,15,1,1,62,332,5.4,10,3,0,7,43,0,1,28:10,TRUE,TRUE,97d2f6c9-2f22-459c-306a-046941ccab2a,TRUE,NA
2025_05_DAL_NYJ,401772850,s:20~l:28~e:401772850,2025,2,2025-10-05T17:00Z,5,away,1,6,s:20~l:28~t:6,Dallas,Cowboys,DAL,Dallas Cowboys,002a5c,b0b7bc,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,1,37,2-2-1,18,29,236,8.2,4,0,1,1,NA,127.4,29,180,6.2,1,66,18,237,13.2,4,46,28,0,0,1,84,47,5,6,3,14,0,NA,NA,NA,1,32,32,32,0,1,8,8,8,0,1,1,100,35,4,5,7,5,228,45.6,0,0,54,22,12,9,1,6,13,0,0,59,416,7.1,12,4,3,11,91,0,0,25:24,TRUE,TRUE,b0fc8fb7-9dbe-e574-9008-6f0ee7c6b234,TRUE,NA
2025_05_DAL_NYJ,401772850,s:20~l:28~e:401772850,2025,2,2025-10-05T17:00Z,5,home,0,20,s:20~l:28~t:20,New York,Jets,NYJ,New York Jets,115740,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0,22,0-5,32,46,234,6.2,2,0,5,49,NA,100.2,22,144,6.5,0,22,32,283,8.8,2,25,44,1,1,0,51,34,1,3,5,3,0,NA,NA,NA,6,155,25.8,29,0,4,41,10.3,17,0,2,2,100,48,0,0,6,4,176,44,0,1,58,25,14,9,2,7,16,1,3,73,378,5.2,12,3,2,10,61,1,0,34:36,TRUE,TRUE,732d3caf-b350-1e34-48c6-b7cebb4a0d88,TRUE,NA
2025_05_DEN_PHI,401772745,s:20~l:28~e:401772745,2025,2,2025-10-05T17:00Z,5,away,1,7,s:20~l:28~t:7,Denver,Broncos,DEN,Denver Broncos,0a2343,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,1,21,3-2,24,39,228,6.2,1,0,2,14,NA,87.8,29,130,4.5,1,17,24,242,10.1,1,34,36,NA,NA,NA,51,35,6,5,9,8,0,NA,NA,NA,4,83,20.8,24,0,4,42,10.5,23,0,2,2,100,55,1,1,7,7,328,46.9,1,5,63,23,12,8,3,5,16,0,0,70,358,5.1,11,3,2,12,121,0,0,34:17,TRUE,TRUE,51042145-e3c1-0694-ae0d-f720342ff8fc,TRUE,NA
2025_05_DEN_PHI,401772745,s:20~l:28~e:401772745,2025,2,2025-10-05T17:00Z,5,home,0,21,s:20~l:28~t:21,Philadelphia,Eagles,PHI,Philadelphia Eagles,06424d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,0,17,4-1,23,38,257,7.4,2,0,6,23,NA,100.8,11,45,4.1,0,17,23,280,12.2,2,52,37,NA,NA,NA,77,47,2,5,2,8,0,NA,NA,NA,5,130,26,37,0,1,15,15,15,0,1,1,100,31,2,2,5,7,359,51.3,2,0,69,16,11,2,3,2,11,0,0,55,302,5.5,12,2,1,9,55,0,0,25:43,TRUE,TRUE,d1a9b001-1df7-fbd7-ae4c-6ca7065286ec,TRUE,NA
2025_05_TEN_ARI,401772747,s:20~l:28~e:401772747,2025,2,2025-10-05T20:05Z,5,away,1,10,s:20~l:28~t:10,Tennessee,Titans,TEN,Tennessee Titans,4b92db,002a5c,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,1,22,1-4,21,39,249,6.8,0,1,2,16,NA,64.6,24,78,3.3,1,14,21,265,12.6,0,47,37,1,1,2,72,43,3,4,2,6,0,NA,NA,NA,4,136,34,65,0,3,33,11,17,0,3,3,100,51,1,2,10,5,271,54.2,1,3,64,20,12,6,2,5,15,0,1,65,327,5,13,2,1,6,35,2,0,27:20,TRUE,TRUE,0a0aea59-9a5e-01b3-57a3-0151cf4bf393,TRUE,NA
2025_05_TEN_ARI,401772747,s:20~l:28~e:401772747,2025,2,2025-10-05T20:05Z,5,home,0,22,s:20~l:28~t:22,Arizona,Cardinals,ARI,Arizona Cardinals,a40227,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,0,21,2-3,23,32,192,6.9,0,0,3,28,NA,90.6,29,168,5.8,3,71,23,220,9.6,0,43,30,3,3,1,58,36,2,4,8,4,0,1,0,0,4,90,22.5,28,0,2,16,8,10,0,0,0,0,0,3,3,3,7,367,52.4,1,2,63,16,8,7,1,7,16,0,0,64,360,5.6,12,4,3,8,47,3,0,32:40,TRUE,TRUE,8fc7b962-95e1-3cb8-6a7d-b499de9ad546,TRUE,NA
2025_05_TB_SEA,401772746,s:20~l:28~e:401772746,2025,2,2025-10-05T20:05Z,5,away,1,27,s:20~l:28~t:27,Tampa Bay,Buccaneers,TB,Tampa Bay Buccaneers,bd1c36,3e3a35,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,1,38,4-1,29,33,370,11.5,2,0,1,9,NA,134.7,24,56,2.3,2,12,29,379,13.1,2,57,32,0,0,1,63,32,0,1,6,2,0,1,3,0,5,129,25.8,28,0,NA,NA,NA,NA,NA,3,3,100,39,3,3,12,2,91,45.5,0,1,51,25,17,6,2,7,11,0,0,58,426,7.3,10,6,4,4,37,0,0,33:12,TRUE,TRUE,13e8b157-a75a-ff24-ae91-fa3d52ddf204,TRUE,NA
2025_05_TB_SEA,401772746,s:20~l:28~e:401772746,2025,2,2025-10-05T20:05Z,5,home,0,26,s:20~l:28~t:26,Seattle,Seahawks,SEA,Seattle Seahawks,002a5c,69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,0,35,3-2,28,34,341,10,4,1,0,0,NA,135.4,20,122,6.1,1,31,28,341,12.2,4,53,34,1,1,0,71,42,1,6,2,2,0,NA,NA,NA,7,196,28,50,0,NA,NA,NA,NA,NA,0,1,0,0,5,5,5,1,38,38,0,1,38,27,18,6,3,6,9,1,1,54,463,8.6,9,4,4,7,56,2,0,26:48,TRUE,TRUE,3767a23c-a17d-294f-288a-9086ad1f0680,TRUE,NA
2025_05_DET_CIN,401772854,s:20~l:28~e:401772854,2025,2,2025-10-05T20:25Z,5,away,1,8,s:20~l:28~t:8,Detroit,Lions,DET,Detroit Lions,0076b6,bbbbbb,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,1,37,4-1,20,24,247,10.9,4,0,4,14,NA,151.6,33,118,3.6,1,19,20,261,13.1,4,39,23,1,1,0,62,34,2,5,11,9,0,3,17,0,3,87,29,37,0,1,11,11,11,0,0,0,0,0,5,5,5,5,224,44.8,0,4,64,23,15,7,1,2,8,0,0,61,365,6,12,6,5,8,56,1,0,34:21,TRUE,TRUE,56caffee-178d-f6f2-a076-b277486b8c32,TRUE,NA
2025_05_DET_CIN,401772854,s:20~l:28~e:401772854,2025,2,2025-10-05T20:25Z,5,home,0,4,s:20~l:28~t:4,Cincinnati,Bengals,CIN,Cincinnati Bengals,fb4f14,000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0,24,2-3,26,40,237,6.3,3,3,2,14,NA,76.1,16,85,5.3,0,13,26,251,9.7,3,64,40,2,0,3,81,36,4,6,1,7,0,NA,NA,NA,6,154,25.7,37,0,1,6,6,6,0,1,1,100,50,3,3,6,4,220,55,3,0,65,21,12,4,5,4,11,0,0,58,322,5.6,12,2,2,6,30,3,0,25:39,TRUE,TRUE,75b8623b-8926-b411-0476-3d3602b78523,TRUE,NA
2025_05_WAS_LAC,401772853,s:20~l:28~e:401772853,2025,2,2025-10-05T20:25Z,5,away,1,28,s:20~l:28~t:28,Washington,Commanders,WAS,Washington Commanders,5a1414,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,1,27,3-2,15,26,226,8.9,1,0,1,5,NA,100,28,163,5.8,2,27,15,231,15.4,1,50,23,1,1,1,74,44,5,6,4,9,0,1,0,0,3,92,30.7,40,0,NA,NA,NA,NA,NA,2,2,100,36,3,3,9,2,101,50.5,1,1,53,22,9,9,4,2,7,1,1,55,389,7.1,8,5,3,7,48,1,0,25:41,TRUE,TRUE,fbeaf73e-6d6c-cca4-0809-713d9d741f90,TRUE,NA
2025_05_WAS_LAC,401772853,s:20~l:28~e:401772853,2025,2,2025-10-05T20:25Z,5,home,0,24,s:20~l:28~t:24,Los Angeles,Chargers,LAC,Los Angeles Chargers,0080c6,ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,0,10,3-2,25,33,181,6.4,1,1,5,29,NA,89.2,27,155,5.7,0,41,25,210,8.4,1,29,32,1,1,1,59,32,1,6,2,1,0,NA,NA,NA,4,88,22,25,0,NA,NA,NA,NA,NA,1,1,100,55,1,1,4,2,96,48,0,1,54,18,11,6,1,9,16,1,2,65,336,5.2,9,2,1,10,85,2,0,34:19,TRUE,TRUE,84caf62b-c753-71ea-a787-44fd224a4294,TRUE,NA
2025_05_NE_BUF,401772922,s:20~l:28~e:401772922,2025,2,2025-10-06T00:20Z,5,away,1,17,s:20~l:28~t:17,New England,Patriots,NE,New England Patriots,002a5c,c60c30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,1,23,3-2,22,30,267,9.1,0,0,4,6,NA,101.1,22,71,3.2,2,13,22,273,12.4,0,32,28,2,1,3,70,39,1,2,3,5,0,1,0,0,5,112,22.4,25,0,1,0,0,0,0,3,3,100,52,2,2,11,4,191,47.8,1,3,73,21,13,5,3,3,9,0,0,56,338,6,10,4,2,8,93,1,0,25:29,TRUE,TRUE,0078f353-fe3e-67ed-a42c-43cca0568e21,TRUE,NA
2025_05_NE_BUF,401772922,s:20~l:28~e:401772922,2025,2,2025-10-06T00:20Z,5,home,0,2,s:20~l:28~t:2,Buffalo,Bills,BUF,Buffalo Bills,00338d,d50a0a,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,0,20,4-1,22,31,245,8.2,2,1,1,8,NA,103.3,29,118,4.1,0,19,22,253,11.5,2,23,30,2,2,1,58,45,4,6,1,8,0,NA,NA,NA,5,127,25.4,31,0,NA,NA,NA,NA,NA,2,2,100,45,2,2,8,2,70,35,0,1,43,25,16,5,4,5,9,0,0,61,363,6,10,4,2,11,90,3,0,34:31,TRUE,TRUE,232afaf2-01ac-fcc2-8bd6-66550df1703a,TRUE,NA
2025_05_KC_JAX,401772814,s:20~l:28~e:401772814,2025,2,2025-10-07T00:15Z,5,away,0,12,s:20~l:28~t:12,Kansas City,Chiefs,KC,Kansas City Chiefs,e31837,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,1,28,2-3,29,41,318,7.8,1,1,0,0,NA,91.3,22,158,7.2,3,33,29,318,11,1,34,40,0,0,1,65,32,3,5,5,8,0,1,2,0,5,130,26,31,0,2,2,1,2,0,0,0,0,0,4,4,4,4,164,41,0,4,55,26,15,11,0,5,9,0,0,63,476,7.6,10,5,4,13,109,1,0,31:59,TRUE,TRUE,f68f2343-8ceb-7a02-740d-af6338be21d2,TRUE,NA
2025_05_KC_JAX,401772814,s:20~l:28~e:401772814,2025,2,2025-10-07T00:15Z,5,home,1,30,s:20~l:28~t:30,Jacksonville,Jaguars,JAX,Jacksonville Jaguars,007487,d7a22a,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,0,31,4-1,18,25,210,8.8,1,1,3,11,NA,95.6,26,109,4.2,2,16,18,221,12.3,1,44,25,1,1,0,68,40,0,1,6,4,1,1,99,1,4,117,29.3,38,0,1,-1,-1,-1,0,1,1,100,52,4,4,7,2,105,52.5,0,1,53,21,8,9,4,5,9,0,1,54,319,5.9,9,4,3,4,25,2,1,28:01,TRUE,TRUE,ca6fb778-cbf6-d9a3-3e93-01230335fcab,TRUE,NA
2025_06_PHI_NYG,401772940,s:20~l:28~e:401772940,2025,2,2025-10-10T00:15Z,6,away,0,21,s:20~l:28~t:21,Philadelphia,Eagles,PHI,Philadelphia Eagles,06424d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,1,17,4-2,24,33,266,8.6,1,1,3,17,NA,95.9,20,73,3.7,1,18,24,283,11.8,1,36,32,1,1,0,75,39,2,1,4,3,0,NA,NA,NA,5,84,16.8,29,0,2,16,8,9,0,1,1,100,42,2,2,5,4,214,53.5,0,1,59,20,14,5,1,1,9,2,2,56,339,6.1,10,3,2,4,46,2,0,29:01,TRUE,TRUE,d1a9b001-1df7-fbd7-ae4c-6ca7065286ec,TRUE,NA
2025_06_PHI_NYG,401772940,s:20~l:28~e:401772940,2025,2,2025-10-10T00:15Z,6,home,1,19,s:20~l:28~t:19,New York,Giants,NYG,New York Giants,003c7f,c9243f,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,0,34,2-4,17,26,194,7.5,1,0,2,1,NA,100.6,39,172,4.4,4,20,17,195,11.5,1,35,26,0,0,1,69,32,3,7,4,3,0,1,68,0,4,103,25.8,37,0,3,28,9.3,15,0,0,0,0,0,4,5,4,4,171,42.8,0,2,52,25,8,14,3,11,16,0,0,67,366,5.5,10,3,3,6,55,0,0,30:59,TRUE,TRUE,378600ea-2397-8364-8399-b7c1606a49a7,TRUE,NA
2025_06_DEN_NYJ,401772634,s:20~l:28~e:401772634,2025,2,2025-10-12T13:30Z,6,away,1,7,s:20~l:28~t:7,Denver,Broncos,DEN,Denver Broncos,0a2343,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,1,13,4-2,19,30,168,5.8,1,0,1,6,NA,90.1,26,78,3,0,11,19,174,9.2,1,26,26,2,1,1,74,43,9,7,4,15,0,NA,NA,NA,4,104,26,34,0,2,11,5.5,6,0,2,2,100,57,1,1,7,6,291,48.5,1,1,62,12,9,3,0,5,15,1,1,57,246,4.3,12,2,1,6,37,1,0,31:08,TRUE,TRUE,51042145-e3c1-0694-ae0d-f720342ff8fc,TRUE,NFL London Games
2025_06_DEN_NYJ,401772634,s:20~l:28~e:401772634,2025,2,2025-10-12T13:30Z,6,home,0,20,s:20~l:28~t:20,New York,Jets,NYJ,New York Jets,115740,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0,11,0-6,9,17,-10,2.6,0,0,9,55,NA,58.7,31,92,3,0,8,9,45,5,0,11,16,1,0,2,66,34,1,3,2,3,0,NA,NA,NA,5,172,34.4,72,0,4,32,8,13,0,3,3,100,52,0,0,9,7,355,50.7,0,3,58,8,2,6,0,2,15,1,2,57,82,1.4,12,0,0,2,15,0,0,28:52,TRUE,TRUE,732d3caf-b350-1e34-48c6-b7cebb4a0d88,TRUE,NFL London Games
2025_06_LA_BAL,401772855,s:20~l:28~e:401772855,2025,2,2025-10-12T17:00Z,6,away,1,14,s:20~l:28~t:14,Los Angeles,Rams,LA,Los Angeles Rams,003594,ffd100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,1,17,4-2,17,26,167,7,1,0,2,14,NA,98.4,23,74,3.2,1,13,17,181,10.6,1,30,26,2,1,3,87,47,4,7,4,11,0,1,0,0,2,25,12.5,15,0,NA,NA,NA,NA,NA,1,2,50,36,2,2,5,2,113,56.5,0,0,58,15,10,4,1,4,10,1,2,51,241,4.7,10,5,2,6,40,1,0,22:05,TRUE,TRUE,2e1473b2-e269-fd7a-1137-c1edacb85986,TRUE,NA
2025_06_LA_BAL,401772855,s:20~l:28~e:401772855,2025,2,2025-10-12T17:00Z,6,home,0,33,s:20~l:28~t:33,Baltimore,Ravens,BAL,Baltimore Ravens,29126f,000000,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,0,3,1-5,21,34,117,4.1,0,1,4,23,NA,58.5,37,179,4.8,0,19,21,140,6.7,0,18,32,3,2,2,54,30,2,4,2,3,0,NA,NA,NA,3,61,20.3,25,0,1,35,35,35,0,1,1,100,37,0,0,3,1,53,53,1,0,53,19,6,11,2,7,17,2,6,75,296,3.9,9,3,0,7,80,3,0,37:55,TRUE,TRUE,38248455-3da4-84e4-8090-98b5cc38ffdc,TRUE,NA
2025_06_DAL_CAR,401772858,s:20~l:28~e:401772858,2025,2,2025-10-12T17:00Z,6,away,0,6,s:20~l:28~t:6,Dallas,Cowboys,DAL,Dallas Cowboys,002a5c,b0b7bc,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,1,27,2-3-1,25,34,261,7.7,3,0,0,0,NA,124.8,19,31,1.6,0,6,25,261,10.4,3,45,34,2,0,2,67,41,1,2,1,5,0,1,21,0,4,78,19.5,25,0,2,19,9.5,10,0,2,2,100,28,3,3,9,3,143,47.7,0,2,51,15,12,1,2,5,12,2,2,53,292,5.5,9,4,2,6,37,0,0,27:58,TRUE,TRUE,b0fc8fb7-9dbe-e574-9008-6f0ee7c6b234,TRUE,NA
2025_06_DAL_CAR,401772858,s:20~l:28~e:401772858,2025,2,2025-10-12T17:00Z,6,home,1,29,s:20~l:28~t:29,Carolina,Panthers,CAR,Carolina Panthers,0085ca,000000,https://a.espncdn.com/i/teamlogos/nfl/500/car.png,0,30,3-3,17,25,194,8,3,1,1,5,NA,114.8,38,216,5.7,0,15,17,199,11.7,3,36,21,2,0,2,55,39,0,5,4,2,0,NA,NA,NA,2,40,20,28,0,1,0,0,0,0,3,3,100,55,3,3,12,2,98,49,0,0,51,27,11,14,2,3,8,1,1,64,410,6.4,9,4,2,6,57,1,0,32:02,TRUE,TRUE,647c27bf-ab86-550e-5b83-91c29e73e4a9,TRUE,NA
